image,power_mse_classic,power_mse_deep,cosine_power_classic,cosine_power_deep,cum_mse_classic,cum_mse_deep,low_mse_classic,mid_mse_classic,high_mse_classic,low_mse_deep,mid_mse_deep,high_mse_deep,dk50_classic,dk80_classic,dk50_deep,dk80_deep
55073,6.648568162376382e-10,1.7862007571407952e-09,0.9999999988832285,0.9999999019075326,0.0017693714719829968,0.0010407101189398966,6.604863864650298e-09,6.642570081242069e-12,1.4339597155310216e-13,1.7795422202686878e-08,1.3938643450870657e-12,1.366780416462199e-13,0.0,-2.101231729879482,0.0,-1.2625920980893868
58060,2.2005256117708793e-09,8.861574797367793e-09,0.9999999933726502,0.9999991757620875,0.00495084814927902,0.0032423956293345887,2.1845865942663787e-08,2.633766098424294e-11,7.579093997882127e-13,8.828206841969746e-08,7.91979483417267e-12,7.328930878516793e-13,0.0,-5.859669656415023,0.0,-5.183339724826134
62096,1.241854936581172e-10,3.713392019701052e-10,0.9999999992604112,0.9999999743470256,7.52139577734751e-05,1.994202838297432e-05,1.2354506143808554e-09,7.019820437636806e-13,2.7175115391328647e-15,3.7004743984432208e-09,3.356171094629266e-14,2.04619417299858e-15,0.0,-0.1149803377519163,0.0,-0.03289863913273661
65033,2.4734316539868894e-10,2.5788027605546853e-10,0.9999999994927956,0.9999999857699992,0.0005208722230552169,0.0002585343243481046,2.4579350964317715e-09,2.2688233068792996e-12,2.714753420603086e-14,2.5689767609635037e-09,2.6218599495849273e-13,2.4787967006042202e-14,0.0,-0.6158258658452788,0.0,-0.5219799045824461
66053,4.792633087577524e-10,9.843806236162367e-11,0.9999999968320717,0.9999999949401246,0.00024406151807799387,0.0001284913709220555,4.771740752545513e-09,1.4301786119117585e-12,1.2725824317254662e-14,9.80200617098859e-10,2.3789804147413524e-13,1.2121918447370547e-14,0.0,-0.6352069540433958,0.0,-0.30094172589566437
69015,4.081857897313793e-10,1.212662014308336e-10,0.9999999986301913,0.9999999918202012,0.00019045597225576853,4.371820633190067e-05,4.05972636728202e-09,2.6764391574064304e-12,4.525432704905847e-15,1.208118828423201e-09,1.1305431353373012e-13,3.781749408564594e-15,0.0,-0.7173073923359339,0.0,-0.20784250110623592
69020,4.421063635713279e-11,6.76184481959849e-13,0.999999999902201,0.9999999999687206,0.00011578944069201202,7.098814720432922e-05,4.39597090199316e-10,3.1788067646269386e-13,5.242921102188617e-15,6.535348029111037e-12,5.776438351322703e-14,5.033960060811844e-15,0.0,0.0,0.0,0.0
69040,1.5804013101773913e-10,1.4117664973101253e-11,0.999999999761253,0.9999999981036444,0.0006208521148912805,0.0003261913031926184,1.5658821816571858e-09,2.9903098054714507e-12,1.6614198707769456e-14,1.388710663839557e-10,5.746395913192267e-13,1.5991903276907057e-14,0.0,0.0,0.0,0.0
76053,2.277765016911209e-11,4.165165198765834e-11,0.999999999933151,0.9999999973798657,3.558713543133025e-05,1.6921658643595826e-05,2.2640846685561226e-10,1.922767533956943e-13,9.725456647028956e-16,4.1498469839087046e-10,3.0089015915400324e-14,8.919879863427411e-16,0.0,0.0,0.0,0.0
78004,1.1617243282345352e-10,5.034807874947696e-12,0.9999999994327384,0.9999999996085852,0.00010606493196318111,3.346120937002386e-05,1.1555677922740513e-09,7.042312051252165e-13,6.38920960416725e-15,5.003319774199941e-11,3.799019693398034e-14,4.601993156426205e-15,0.0,-0.2949499735371206,0.0,-0.11886502275859978
8023,2.1952296860676807e-11,5.360587958294426e-13,0.9999999999248238,0.9999999999946592,3.000543958213269e-05,7.186896082746196e-06,2.1778971927661988e-10,3.2508629135844946e-13,1.7107405355513673e-16,5.2632719571254444e-12,2.5969007956121617e-14,1.5581386313992903e-16,0.0,0.0,0.0,0.0
85048,9.158949753789141e-11,2.5986934509111378e-11,0.9999999997227786,0.9999999986579506,6.585293175654587e-05,1.941603870408303e-05,9.106106129758485e-10,7.069051435189437e-13,9.0850753073358e-16,2.587814732788716e-10,6.237440872705103e-14,7.835648082001389e-16,0.0,0.0,0.0,0.0
86000,2.1883775664460232e-10,7.800897977304868e-12,0.9999999992599516,0.9999999990760382,0.0003145151763226123,0.00010238308484630781,2.1734547730391047e-09,2.4426065690397027e-12,8.185169155354562e-15,7.720001232861207e-11,1.665354180117191e-13,6.755912828477118e-15,0.0,0.0,0.0,0.0
86016,1.6343791227847697e-11,2.7909601825455466e-12,0.9999999999733226,0.9999999996421568,0.00018789463183908734,0.0001637215257756798,1.6238458561575962e-10,1.3537339484818445e-13,1.4099980445858e-14,2.7529301207897592e-11,6.688048106637692e-14,1.4064859628701757e-14,0.0,0.0,0.0,0.0
86068,1.0651101134453888e-11,3.568692898110194e-13,0.999999999968936,0.9999999999736248,5.203813290740963e-05,3.920899842790968e-05,1.0590117053312409e-10,7.529739856766025e-14,2.8105036979730913e-15,3.4713176594545747e-12,2.283920704511316e-14,2.7906938543173463e-15,0.0,0.0,0.0,0.0
87046,6.435430534355656e-11,1.14342447815427e-11,0.9999999998295155,0.9999999991240546,6.756698603790661e-05,2.4465171058489446e-05,6.398398642098178e-10,4.917074892592108e-13,1.5094804509099962e-15,1.1382960477752322e-10,3.671880179270561e-14,1.4166718679078248e-15,0.0,0.0,0.0,0.0
89072,1.0588257677782965e-10,6.037504885048778e-11,0.9999999996908432,0.9999999961899574,0.0001249140669987333,4.0934955775356454e-05,1.0528746408193028e-09,7.57564035495407e-13,4.604363937462095e-15,6.015227722359935e-10,4.125977586357425e-14,3.715342699695279e-15,0.0,0.0,0.0,0.0
97033,1.430444555747814e-10,1.2039384388310957e-09,0.9999999993723377,0.999999918728225,0.00010179973412184539,3.0258326505671628e-05,1.4231032950021549e-09,7.962192992876598e-13,3.3780482971239485e-15,1.1997724136848195e-08,4.2766841335079036e-14,2.837999537314562e-15,0.0,-0.19319919989221665,0.0,-0.04628306781383135
